Trial,Prompt,P_Yes,P_No,Entropy,Reply
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in North America and is a Mega Cap company. Will this stock underperform the median stock over the next 12 months?,0.04023794262361602,0.9597620573763841,0.24338208555426033,No.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in North America and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.6548947290421275,0.3451052709578724,0.9296205157612756,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in North America and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.0446808702726502,0.9553191297273498,0.2633567551001283,No.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in North America and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.8056321889812553,0.19436781101874467,0.7105196803074314,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in North America and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.22270013882530884,0.7772998611746911,0.7650673186733778,No.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in Oceania and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.05108273695705249,0.9489172630429474,0.2909786625143455,No.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in Oceania and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.7217432062975979,0.2782567937024021,0.8530646829187505,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in Oceania and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.08882029240011771,0.9111797075998822,0.4325198005894956,No.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in Oceania and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.8104789086703224,0.18952109132967757,0.7004685443667038,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in Oceania and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.341582499438317,0.658417500561683,0.9263250039771561,No.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in South America and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.09268777863937604,0.9073122213606241,0.4453782061643997,No.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in South America and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8577681049901036,0.1422318950098963,0.5900542305381179,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in South America and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.17328820592932656,0.8267117940706734,0.6651718063278694,No.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in South America and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9086178969328287,0.09138210306717136,0.44106634946365286,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Information Technology sector and is in South America and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.6076631698328917,0.3923368301671084,0.9662910410620369,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Africa and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.13846179056896438,0.8615382094310357,0.5801961602790209,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Africa and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.9005297861178929,0.09947021388210707,0.46731395819896593,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Africa and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.30735801686526387,0.6926419831347361,0.8901001665238636,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Africa and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9263037302939515,0.07369626970604846,0.37956841737513597,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Africa and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.734119526900183,0.2658804730998169,0.8354910647707551,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Asia and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.0953494648991095,0.9046505351008906,0.4540779559768024,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Asia and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8774767874818407,0.12252321251815919,0.5365705323201724,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Asia and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.19930799790404563,0.8006920020959544,0.7205419298903908,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Asia and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.8933094060543487,0.10669059394565118,0.48985237252467445,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Asia and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.6513548646660542,0.34864513533394575,0.932852222435484,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Europe and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.08151975597471893,0.9184802440252811,0.40751163740704743,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Europe and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8633916099737806,0.13660839002621938,0.5752871015408224,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Europe and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.1581743527484317,0.8418256472515684,0.6299240827940193,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Europe and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.8652240825770433,0.1347759174229568,0.5703921665464623,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Europe and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.6224593312018546,0.37754066879814546,0.9562865393807289,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in North America and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.03846619201832428,0.9615338079816756,0.2352149918453448,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in North America and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.7577943712746406,0.24220562872535945,0.7986889638095807,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in North America and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.06560483745906928,0.9343951625409306,0.3493034384152587,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in North America and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.8056321889812553,0.19436781101874467,0.7105196803074314,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in North America and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.31069438321455395,0.689305616785446,0.8939733790908002,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Oceania and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.05500528829345415,0.9449947117065459,0.3072900563401646,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Oceania and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.7799929002541067,0.22000709974589314,0.7601804666773462,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Oceania and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.10818895456207035,0.8918110454379297,0.49442901443095644,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Oceania and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.8031737963569016,0.1968262036430985,0.7155349071851346,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in Oceania and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.38121956625614994,0.6187804337438501,0.9588988118346905,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in South America and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.11124120650754304,0.888758793492457,0.5036484973943333,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in South America and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8791467675095294,0.12085323249047067,0.5318084929090499,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in South America and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.22815650216092537,0.7718434978390747,0.7747838043424171,No.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in South America and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.8991213772699436,0.10087862273005653,0.4717745904029131,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Materials sector and is in South America and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.6477982179521103,0.35220178204788966,0.9360190769050799,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Africa and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.4073334000459302,0.5926665999540697,0.9750790425362086,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Asia and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.13296424019782924,0.8670357598021706,0.5655119417204809,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Asia and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8991213772699436,0.10087862273005653,0.4717745904029131,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Asia and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.2751297238231752,0.7248702761768248,0.8487295425871517,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Asia and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9372107914029487,0.06278920859705135,0.3384189447322569,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Asia and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.7401743620390163,0.2598256379609837,0.8264831437957458,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Europe and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.12765262532179067,0.8723473746782093,0.5509651758588319,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Europe and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8933094060543487,0.10669059394565118,0.48985237252467445,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Europe and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.25386100696924885,0.746138993030751,0.8173405193379478,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Europe and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9324533088603709,0.0675466911396291,0.3567009587873772,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Europe and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.7248702761768248,0.2751297238231752,0.8487295425871517,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in North America and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.06278920859705135,0.9372107914029487,0.3384189447322569,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in North America and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8244619263765707,0.17553807362342935,0.6702180814510647,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in North America and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.10818895456207035,0.8918110454379297,0.49442901443095644,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in North America and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9046505351008906,0.0953494648991095,0.4540779559768024,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in North America and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.45713671682749485,0.5428632831725052,0.9946922728985919,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Oceania and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.09401017961657226,0.9059898203834277,0.4497154871554713,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Oceania and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8479677583778257,0.15203224162217424,0.614902710327276,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Oceania and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.19193278644723683,0.8080672135527632,0.7054972350223498,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Oceania and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9136765234137297,0.08632347658627028,0.42407751787631304,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in Oceania and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.5428632831725052,0.45713671682749485,0.9946922728985919,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in South America and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.9111797075998822,0.08882029240011771,0.4325198005894956,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in South America and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.35936414516010196,0.640635854839898,0.9421541158859145,No.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in South America and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9473810466522863,0.05261895334771377,0.2974195988093299,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Real Estate sector and is in South America and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.7577943712746406,0.24220562872535945,0.7986889638095807,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Asia and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.16885695214168314,0.8311430478583168,0.6550832777385293,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Asia and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.9219218348550491,0.07807816514495095,0.3953710189141607,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Asia and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.35936414516010196,0.640635854839898,0.9421541158859145,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Asia and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.94815453335022,0.05184546664977983,0.2941852370154243,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Asia and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.8031737963569016,0.1968262036430985,0.7155349071851346,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Europe and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.14414885303274058,0.8558511469672594,0.5950019962901679,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Europe and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.9196425311777929,0.08035746882220708,0.4034375030440099,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Europe and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.31069438321455395,0.689305616785446,0.8939733790908002,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Europe and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9441768588653856,0.05582314113461443,0.3106361923580894,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Europe and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.7981867777396212,0.20181322226037882,0.7255397501630263,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in North America and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.07369626970604846,0.9263037302939515,0.37956841737513597,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in North America and is a Mega Cap company. Will this stock underperform the median stock over the next 12 months?,0.08632347658627028,0.9136765234137297,0.42407751787631304,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in North America and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8459424373085146,0.15405756269148546,0.6199018927107472,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in North America and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.12940273159163906,0.870597268408361,0.5557978959834368,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in North America and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9005297861178929,0.09947021388210707,0.46731395819896593,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in North America and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.5389832206876841,0.4610167793123159,0.9956106439289415,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Oceania and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.09268777863937604,0.9073122213606241,0.4453782061643997,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Oceania and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.8479677583778257,0.15203224162217424,0.614902710327276,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Oceania and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.18242552380635632,0.8175744761936437,0.6853545351054099,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Oceania and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9046505351008906,0.0953494648991095,0.4540779559768024,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in Oceania and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.5660185351961015,0.43398146480389854,0.9873873823659047,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in South America and is a Large Cap company. Will this stock underperform the median stock over the next 12 months?,0.17328820592932656,0.8267117940706734,0.6651718063278694,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in South America and is a Micro Cap company. Will this stock underperform the median stock over the next 12 months?,0.9184802440252811,0.08151975597471893,0.40751163740704743,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in South America and is a Mid Cap company. Will this stock underperform the median stock over the next 12 months?,0.341582499438317,0.658417500561683,0.9263250039771561,No.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in South America and is a Nano Cap company. Will this stock underperform the median stock over the next 12 months?,0.9473810466522863,0.05261895334771377,0.2974195988093299,Yes.
"['sector', 'continent', 'market_cap']",The stock is in the Utilities sector and is in South America and is a Small Cap company. Will this stock underperform the median stock over the next 12 months?,0.7718434978390747,0.22815650216092537,0.7747838043424171,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Large Cap company and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.3007455789412415,0.6992544210587585,0.882200380711832,No
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Large Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.1561048974454574,0.8438951025545426,0.6249092613670377,No
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Large Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.12940273159163906,0.870597268408361,0.5557978959834368,No
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Large Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.03161876726864548,0.9683812327313545,0.20244604169947492,No
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Large Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.08632347658627028,0.9136765234137297,0.42407751787631304,No
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Large Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.2782567937024021,0.7217432062975979,0.8530646829187505,No
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Mega Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.20181322226037882,0.7981867777396212,0.7255397501630263,No.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Mega Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.04336579876390677,0.9566342012360932,0.25751693203773307,No.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Micro Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.7956581000631541,0.20434189993684582,0.7305273574946963,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Micro Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.7956581000631541,0.20434189993684582,0.7305273574946963,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Micro Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.5660185351961015,0.43398146480389854,0.9873873823659047,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Micro Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.7217432062975979,0.2782567937024021,0.8530646829187505,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Micro Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.888758793492457,0.11124120650754304,0.5036484973943333,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Mid Cap company and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.44167300566462553,0.5583269943353745,0.9901614070375662,No.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Mid Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.17106119167858438,0.8289388083214156,0.6601265883612933,No.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Mid Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.1480471980316895,0.8519528019683106,0.6049317644988689,No.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Mid Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.0446808702726502,0.9553191297273498,0.2633567551001283,No
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Mid Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.12940273159163906,0.870597268408361,0.5557978959834368,No.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Mid Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.3702253925955866,0.6297746074044134,0.950844997910568,No
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Nano Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.8080672135527632,0.19193278644723683,0.7054972350223498,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Nano Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.8152324893520001,0.184767510648,0.6903962541461716,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Nano Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.6619228758499942,0.33807712415000585,0.9229667483327662,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Nano Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.7248702761768248,0.2751297238231752,0.8487295425871517,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Nano Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.8947894632969136,0.10521053670308635,0.4852982735611814,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Small Cap company and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.8244619263765707,0.17553807362342935,0.6702180814510647,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Small Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.5583269943353745,0.44167300566462553,0.9901614070375662,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Small Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.5039061705290805,0.4960938294709195,0.9999559737849572,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Small Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.19930799790404563,0.8006920020959544,0.7205419298903908,No
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Small Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.47268347662043286,0.5273165233795671,0.9978458713632826,No.
"['sector', 'market_cap', 'continent']",The stock is in the Communication Services sector and is a Small Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.7577943712746406,0.24220562872535945,0.7986889638095807,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Large Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.14608724704829565,0.8539127529517043,0.5999613941533505,No
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Large Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.14608724704829565,0.8539127529517043,0.5999613941533505,No
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Large Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.04535258055430642,0.9546474194456936,0.2663169526209179,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Large Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.13117322376181567,0.8688267762381844,0.5606469990151375,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Large Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.3665897363221599,0.6334102636778401,0.9480175659486989,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Mega Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.19436781101874467,0.8056321889812553,0.7105196803074314,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Mega Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.21206880435710532,0.7879311956428947,0.7454186186139403,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Mega Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.04958902298403175,0.9504109770159683,0.28464858486511924,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Micro Cap company and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.9304582554941719,0.06954174450582809,0.3642111996474493,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Micro Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.8376199633332891,0.16238003666671086,0.6399730761911007,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Micro Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.8244619263765707,0.17553807362342935,0.6702180814510647,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Micro Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.7217432062975979,0.2782567937024021,0.8530646829187505,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Micro Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8289388083214156,0.17106119167858438,0.6601265883612933,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Micro Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.91610961358942,0.08389038641057993,0.41574101297897176,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Mid Cap company and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.5117166047041654,0.4882833952958347,0.9996038607786191,Yes.
